model,batch_size,learning_rate,epoch,train_accuracy,train_loss,validation_accuracy,validation_loss,with_ReduceLROnPlateau,with_weight_decay
VGG19,32, '0.0001',19,96.61396066332432,0.0946863519309978,97.34403953057443,0.0722847882345519,True,True
VGG19,32, '0.0001',20,96.61396066332432,0.0910939140132917,97.15873996294007,0.0757826283333284,True,True
VGG19,32, '0.0001',21,96.66023910528344,0.0902416681769886,97.34403953057443,0.0792546510472711,True,True
VGG19,32, '0.0001',22,96.60624758966448,0.0916382777906055,97.467572575664,0.0703546712701448,True,True
VGG19,32, '0.0001',23,96.7682221365214,0.0909049969083793,97.0969734403953,0.0731302721953183,True,True
VGG19,32, '0.0001',24,96.76050906286154,0.0874280394519463,97.467572575664,0.0720834360451108,True,True
VGG19,32, '0.0001',25,96.62938681064404,0.0903267610171268,97.467572575664,0.0642519418301982,True,True
VGG19,32, '0.0001',26,96.67566525260315,0.0892488488981533,97.52933909820877,0.0679944973103998,True,True
VGG19,32, '0.0001',27,96.87620516775937,0.086574768603394,97.467572575664,0.0685124978612578,True,True
VGG19,32, '0.0001',28,96.77593521018126,0.0917295771057424,97.7764051883879,0.0632079697765327,True,True
VGG19,32, '0.0001',29,96.8839182414192,0.0832120642189872,97.59110562075357,0.0654423843424963,True,True
VGG19,32, '0.0001',30,97.06131893559584,0.0798513001453801,97.28227300802963,0.0701626838671669,True,True
VGG19,32, '0.0001',31,96.99190127265716,0.0857802912899123,97.52933909820877,0.072353273020959,True,True
VGG19,32, '0.0001',32,96.78364828384112,0.0872829756802727,97.7764051883879,0.0675472874508533,True,True
VGG19,32, '0.0001',33,97.01504049363672,0.0855273804220192,97.467572575664,0.0669112132885607,True,True
VGG19,32, '0.0001',34,97.42383339760896,0.0720512170351472,98.64113650401482,0.0519002777538273,True,True
VGG19,32, '0.0001',35,97.5163902815272,0.0652841675368234,98.20877084620136,0.0534130368496156,True,True
VGG19,32, '0.0001',36,97.9791747011184,0.0607157064477908,98.45583693638048,0.0526770630479886,True,True
VGG19,32, '0.0001',37,97.94832240647898,0.0589561982434747,98.45583693638048,0.0523970591057863,True,True
VGG19,32, '0.0001',38,97.69379097570382,0.0643146884672944,98.3940704138357,0.0520413666947884,True,True
VGG19,32, '0.0001',39,97.93289625915928,0.059461931359961,98.45583693638048,0.0518338248158911,True,True
VGG19,32, '0.0001',40,98.14114924797532,0.0559787348284399,98.27053736874612,0.0508710907403534,True,True
VGG19,32, '0.0001',41,98.07173158503664,0.0571821814628313,98.57936998147004,0.050531414027158,True,True
VGG19,32, '0.0001',42,97.8326263015812,0.0589818471149206,98.27053736874612,0.0511261428045519,True,True
VGG19,32, '0.0001',43,98.00231392209795,0.0549091443046984,98.27053736874612,0.0518998010917201,True,True
VGG19,32, '0.0001',44,98.0100269957578,0.0576424482344475,98.20877084620136,0.0531376767999152,True,True
VGG19,32, '0.0001',45,98.02545314307751,0.0570897849871928,98.45583693638048,0.0502695829125906,True,True
VGG19,32, '0.0001',46,98.17200154261474,0.0523152460748148,98.14700432365656,0.0519348534450246,True,True
VGG19,32, '0.0001',47,98.08715773235636,0.0555818620659158,98.27053736874612,0.0528750333201149,True,True
VGG19,32, '0.0001',48,98.0948708060162,0.0581127817861809,98.14700432365656,0.0529735011559929,True,True
VGG19,32, '0.0001',49,98.08715773235636,0.053936895785344,98.14700432365656,0.0495045052485497,True,True
VGG19,32, '0.0001',50,98.04087929039724,0.0558528529375153,98.27053736874612,0.0508755947267476,True,True
VGG19,32, '0.0001',1,74.50829155418434,0.850227190135735,89.31439159975294,0.4464780112691954,True,True
VGG19,32, '0.0001',2,88.92402622445044,0.3945575778193662,92.21741815935763,0.2768147941313538,True,True
VGG19,32, '0.0001',3,90.89086000771309,0.2969653267835455,92.6497838171711,0.2294875067457848,True,True
VGG19,32, '0.0001',4,91.8472811415349,0.2564721886490659,93.32921556516368,0.2020476609103235,True,True
VGG19,32, '0.0001',5,92.14809101426918,0.2378995934492114,93.51451513279802,0.19038398045243,True,True
VGG19,32, '0.0001',6,92.81912842267644,0.220384612128946,94.13218035824583,0.1746456346785029,True,True
VGG19,32, '0.0001',7,92.90397223293482,0.2082166605138132,94.37924644842496,0.1656635290230898,True,True
VGG19,32, '0.0001',8,93.38218279984574,0.1995945986121746,94.99691167387276,0.155327267725678,True,True
VGG19,32, '0.0001',9,93.45931353644428,0.190909147065298,95.05867819641756,0.1516392050018789,True,True
VGG19,32, '0.0001',10,93.9838025453143,0.1806154190356214,95.30574428659666,0.147512097094281,True,True
VGG19,32, '0.0001',11,93.84496721943697,0.1789696858140635,95.12044471896232,0.1410110187077639,True,True
VGG19,32, '0.0001',12,94.24604704974932,0.1695137107836569,95.55281037677578,0.1326164911026317,True,True
VGG19,32, '0.0001',13,94.81681450057847,0.1648553469186199,95.73810994441013,0.1326319860641424,True,True
VGG19,32, '0.0001',14,94.6625530273814,0.158344760188475,95.55281037677578,0.13322637604513,True,True
VGG19,32, '0.0001',15,94.88623216351716,0.1536157486106961,95.92340951204449,0.1248923370742476,True,True
VGG19,32, '0.0001',16,95.04820671037407,0.1528590693611082,96.23224212476838,0.1236009189365979,True,True
VGG19,32, '0.0001',17,95.03278056305436,0.1454407619495917,96.29400864731316,0.1190503859235083,True,True
VGG19,32, '0.0001',18,95.0636328576938,0.1418930754487591,96.35577516985794,0.1175425952282168,True,True
VGG19,32, '0.0001',19,95.0944851523332,0.1425511168357296,96.1704756022236,0.1224162406653311,True,True
VGG19,32, '0.0001',20,95.15618974161204,0.1374361606961657,96.10870907967882,0.1218838201397482,True,True
VGG19,32, '0.0001',21,95.5418434246047,0.1284006487284534,96.23224212476838,0.1130990234441032,True,True
VGG19,32, '0.0001',22,95.59583494022368,0.130855198845203,96.54107473749228,0.1086786670847704,True,True
VGG19,32, '0.0001',23,95.38758195140764,0.131831573868363,96.29400864731316,0.1161963270210167,True,True
VGG19,32, '0.0001',24,95.70381797146165,0.1254156975561909,96.60284126003704,0.1075831392195587,True,True
VGG19,32, '0.0001',25,95.76552256074044,0.126980222692814,96.4793082149475,0.1079067688106614,True,True
VGG19,32, '0.0001',26,95.6421133821828,0.1248710188198045,96.60284126003704,0.104092874230963,True,True
VGG19,32, '0.0001',27,95.69610489780176,0.1227489980579964,96.35577516985794,0.1055057125677372,True,True
VGG19,32, '0.0001',28,96.09718472811416,0.1184412070706009,96.66460778258184,0.1020321459418126,True,True
VGG19,32, '0.0001',29,95.89664481295796,0.1187376543039942,96.41754169240272,0.1044207228457226,True,True
VGG19,32, '0.0001',30,95.88121866563826,0.1179842741384625,96.84990735021618,0.1000411148119133,True,True
VGG19,32, '0.0001',31,96.17431546471268,0.113619714122027,96.7881408276714,0.0990197046376837,True,True
VGG19,32, '0.0001',32,96.09718472811416,0.1109204542607509,96.54107473749228,0.0974345341343067,True,True
VGG19,32, '0.0001',33,95.93521018125725,0.114131840134012,96.7881408276714,0.0977764480162923,True,True
VGG19,32, '0.0001',34,96.05090628615504,0.1099993148956246,96.72637430512664,0.0979329739907281,True,True
VGG19,32, '0.0001',35,96.3208638642499,0.1065600709966727,96.72637430512664,0.0964279898862336,True,True
VGG19,32, '0.0001',36,96.40570767450828,0.1070049426821175,96.72637430512664,0.0923762092339422,True,True
VGG19,32, '0.0001',37,96.2205939066718,0.1055020931236482,96.7881408276714,0.0935298230992082,True,True
VGG19,32, '0.0001',38,96.5214037794061,0.1038884200749854,96.84990735021618,0.0948401011444409,True,True
VGG19,32, '0.0001',39,96.48283841110684,0.1014509496750456,96.91167387276096,0.0920560821370386,True,True
VGG19,32, '0.0001',40,96.59853451600463,0.0998561157365536,96.72637430512664,0.0960555190320912,True,True
VGG19,32, '0.0001',41,96.69880447358273,0.1012362093536247,96.72637430512664,0.0932131256250774,True,True
VGG19,32, '0.0001',42,96.52911685306594,0.0978127129564034,97.15873996294007,0.0862809318122362,True,True
VGG19,32, '0.0001',43,96.60624758966448,0.0972983937026942,96.84990735021618,0.0885558561650196,True,True
VGG19,32, '0.0001',44,96.55996914770536,0.0997751708821453,97.28227300802963,0.0851049452161818,True,True
VGG19,32, '0.0001',45,96.79907443116082,0.0954300152307624,96.72637430512664,0.0947617457188921,True,True
VGG19,32, '0.0001',46,96.7682221365214,0.0967745587511878,96.72637430512664,0.0923433378567079,True,True
VGG19,32, '0.0001',47,96.72965676822214,0.0949447326777328,97.22050648548486,0.0854271326816695,True,True
VGG19,32, '0.0001',48,96.82221365214038,0.0909063342862345,97.0969734403953,0.086872352551961,True,True
VGG19,32, '0.0001',49,96.7527959892017,0.0926315339105524,96.7881408276714,0.0877054720322656,True,True
VGG19,32, '0.0001',50,96.74508291554184,0.0901427937710538,97.22050648548486,0.0845166317817261,True,True
VGG19,32, '1e-05',1,88.02159660624758,0.3642342176765497,94.68807906114884,0.1679452433360412,True,True
VGG19,32, '1e-05',2,93.03509448515231,0.2040571733263179,94.13218035824583,0.165291893478556,True,True
VGG19,32, '1e-05',3,94.10721172387196,0.1723042013297967,95.55281037677578,0.1251521393583685,True,True
VGG19,32, '1e-05',4,94.38488237562667,0.1544905699229813,95.55281037677578,0.1216701764850786,True,True
VGG19,32, '1e-05',5,94.69340532202082,0.1457053314288848,95.73810994441013,0.1208165088969775,True,True
VGG19,32, '1e-05',6,95.20246818357116,0.1416273909836567,96.23224212476838,0.1053885998861754,True,True
VGG19,32, '1e-05',7,95.27959892016968,0.1308164894076183,96.7881408276714,0.0994484410278827,True,True
VGG19,32, '1e-05',8,95.77323563440032,0.1212539584926453,96.54107473749228,0.1005560265278772,True,True
VGG19,32, '1e-05',9,95.73467026610103,0.1220478473088974,96.60284126003704,0.1030964632701201,True,True
VGG19,32, '1e-05',10,95.90435788661782,0.1141488646166261,96.7881408276714,0.0874339509561347,True,True
VGG19,32, '1e-05',11,96.05861935981488,0.1088096227960229,96.97344039530574,0.0843049720107742,True,True
VGG19,32, '1e-05',12,95.94292325491708,0.1109869301346649,97.03520691785052,0.0820457382862657,True,True
VGG19,32, '1e-05',13,96.03548013883533,0.1077199414248573,96.60284126003704,0.0889681934735135,True,True
VGG19,32, '1e-05',14,95.9583494022368,0.1066078528683871,96.72637430512664,0.0842564573246693,True,True
VGG19,32, '1e-05',15,96.25144620131124,0.100948998245773,95.92340951204449,0.1074409163454273,True,True
VGG19,32, '1e-05',16,96.104897801774,0.1044492075905625,95.79987646695491,0.1025786523789386,True,True
VGG19,32, '1e-05',17,96.38256845352872,0.0978253843168741,97.4058060531192,0.075746433154278,True,True
VGG19,32, '1e-05',18,96.56768222136522,0.0971074201951716,97.34403953057443,0.0717365497117748,True,True
VGG19,32, '1e-05',19,96.61396066332432,0.0946863519309978,97.34403953057443,0.0722847882345519,True,True
VGG19,32, '1e-05',20,96.61396066332432,0.0910939140132917,97.15873996294007,0.0757826283333284,True,True
VGG19,32, '1e-05',21,96.66023910528344,0.0902416681769886,97.34403953057443,0.0792546510472711,True,True
VGG19,32, '1e-05',22,96.60624758966448,0.0916382777906055,97.467572575664,0.0703546712701448,True,True
VGG19,32, '1e-05',23,96.7682221365214,0.0909049969083793,97.0969734403953,0.0731302721953183,True,True
VGG19,32, '1e-05',24,96.76050906286154,0.0874280394519463,97.467572575664,0.0720834360451108,True,True
VGG19,32, '1e-05',25,96.62938681064404,0.0903267610171268,97.467572575664,0.0642519418301982,True,True
VGG19,32, '1e-05',26,96.67566525260315,0.0892488488981533,97.52933909820877,0.0679944973103998,True,True
VGG19,32, '1e-05',27,96.87620516775937,0.086574768603394,97.467572575664,0.0685124978612578,True,True
VGG19,32, '1e-05',28,96.77593521018126,0.0917295771057424,97.7764051883879,0.0632079697765327,True,True
VGG19,32, '1e-05',29,96.8839182414192,0.0832120642189872,97.59110562075357,0.0654423843424963,True,True
VGG19,32, '1e-05',30,97.06131893559584,0.0798513001453801,97.28227300802963,0.0701626838671669,True,True
VGG19,32, '1e-05',31,96.99190127265716,0.0857802912899123,97.52933909820877,0.072353273020959,True,True
VGG19,32, '1e-05',32,96.78364828384112,0.0872829756802727,97.7764051883879,0.0675472874508533,True,True
VGG19,32, '1e-05',33,97.01504049363672,0.0855273804220192,97.467572575664,0.0669112132885607,True,True
VGG19,32, '1e-05',34,97.42383339760896,0.0720512170351472,98.64113650401482,0.0519002777538273,True,True
VGG19,32, '1e-05',35,97.5163902815272,0.0652841675368234,98.20877084620136,0.0534130368496156,True,True
VGG19,32, '1e-05',36,97.9791747011184,0.0607157064477908,98.45583693638048,0.0526770630479886,True,True
VGG19,32, '1e-05',37,97.94832240647898,0.0589561982434747,98.45583693638048,0.0523970591057863,True,True
VGG19,32, '1e-05',38,97.69379097570382,0.0643146884672944,98.3940704138357,0.0520413666947884,True,True
VGG19,32, '1e-05',39,97.93289625915928,0.059461931359961,98.45583693638048,0.0518338248158911,True,True
VGG19,32, '1e-05',40,98.14114924797532,0.0559787348284399,98.27053736874612,0.0508710907403534,True,True
VGG19,32, '1e-05',41,98.07173158503664,0.0571821814628313,98.57936998147004,0.050531414027158,True,True
VGG19,32, '1e-05',42,97.8326263015812,0.0589818471149206,98.27053736874612,0.0511261428045519,True,True
VGG19,32, '1e-05',43,98.00231392209795,0.0549091443046984,98.27053736874612,0.0518998010917201,True,True
VGG19,32, '1e-05',44,98.0100269957578,0.0576424482344475,98.20877084620136,0.0531376767999152,True,True
VGG19,32, '1e-05',45,98.02545314307751,0.0570897849871928,98.45583693638048,0.0502695829125906,True,True
VGG19,32, '1e-05',46,98.17200154261474,0.0523152460748148,98.14700432365656,0.0519348534450246,True,True
VGG19,32, '1e-05',47,98.08715773235636,0.0555818620659158,98.27053736874612,0.0528750333201149,True,True
VGG19,32, '1e-05',48,98.0948708060162,0.0581127817861809,98.14700432365656,0.0529735011559929,True,True
VGG19,32, '1e-05',49,98.08715773235636,0.053936895785344,98.14700432365656,0.0495045052485497,True,True
VGG19,32, '1e-05',50,98.04087929039724,0.0558528529375153,98.27053736874612,0.0508755947267476,True,True
VGG19,32, '1e-05',1,74.50829155418434,0.850227190135735,89.31439159975294,0.4464780112691954,True,True
VGG19,32, '1e-05',2,88.92402622445044,0.3945575778193662,92.21741815935763,0.2768147941313538,True,True
VGG19,32, '1e-05',3,90.89086000771309,0.2969653267835455,92.6497838171711,0.2294875067457848,True,True
VGG19,32, '1e-05',4,91.8472811415349,0.2564721886490659,93.32921556516368,0.2020476609103235,True,True
VGG19,32, '1e-05',5,92.14809101426918,0.2378995934492114,93.51451513279802,0.19038398045243,True,True
VGG19,32, '1e-05',6,92.81912842267644,0.220384612128946,94.13218035824583,0.1746456346785029,True,True
VGG19,32, '1e-05',7,92.90397223293482,0.2082166605138132,94.37924644842496,0.1656635290230898,True,True
VGG19,32, '1e-05',8,93.38218279984574,0.1995945986121746,94.99691167387276,0.155327267725678,True,True
VGG19,32, '1e-05',9,93.45931353644428,0.190909147065298,95.05867819641756,0.1516392050018789,True,True
VGG19,32, '1e-05',10,93.9838025453143,0.1806154190356214,95.30574428659666,0.147512097094281,True,True
VGG19,32, '1e-05',11,93.84496721943697,0.1789696858140635,95.12044471896232,0.1410110187077639,True,True
VGG19,32, '1e-05',12,94.24604704974932,0.1695137107836569,95.55281037677578,0.1326164911026317,True,True
VGG19,32, '1e-05',13,94.81681450057847,0.1648553469186199,95.73810994441013,0.1326319860641424,True,True
VGG19,32, '1e-05',14,94.6625530273814,0.158344760188475,95.55281037677578,0.13322637604513,True,True
VGG19,32, '1e-05',15,94.88623216351716,0.1536157486106961,95.92340951204449,0.1248923370742476,True,True
VGG19,32, '1e-05',16,95.04820671037407,0.1528590693611082,96.23224212476838,0.1236009189365979,True,True
VGG19,32, '1e-05',17,95.03278056305436,0.1454407619495917,96.29400864731316,0.1190503859235083,True,True
VGG19,32, '1e-05',18,95.0636328576938,0.1418930754487591,96.35577516985794,0.1175425952282168,True,True
VGG19,32, '1e-05',19,95.0944851523332,0.1425511168357296,96.1704756022236,0.1224162406653311,True,True
VGG19,32, '1e-05',20,95.15618974161204,0.1374361606961657,96.10870907967882,0.1218838201397482,True,True
VGG19,32, '1e-05',21,95.5418434246047,0.1284006487284534,96.23224212476838,0.1130990234441032,True,True
VGG19,32, '1e-05',22,95.59583494022368,0.130855198845203,96.54107473749228,0.1086786670847704,True,True
VGG19,32, '1e-05',23,95.38758195140764,0.131831573868363,96.29400864731316,0.1161963270210167,True,True
VGG19,32, '1e-05',24,95.70381797146165,0.1254156975561909,96.60284126003704,0.1075831392195587,True,True
VGG19,32, '1e-05',25,95.76552256074044,0.126980222692814,96.4793082149475,0.1079067688106614,True,True
VGG19,32, '1e-05',26,95.6421133821828,0.1248710188198045,96.60284126003704,0.104092874230963,True,True
VGG19,32, '1e-05',27,95.69610489780176,0.1227489980579964,96.35577516985794,0.1055057125677372,True,True
VGG19,32, '1e-05',28,96.09718472811416,0.1184412070706009,96.66460778258184,0.1020321459418126,True,True
VGG19,32, '1e-05',29,95.89664481295796,0.1187376543039942,96.41754169240272,0.1044207228457226,True,True
VGG19,32, '1e-05',30,95.88121866563826,0.1179842741384625,96.84990735021618,0.1000411148119133,True,True
VGG19,32, '1e-05',31,96.17431546471268,0.113619714122027,96.7881408276714,0.0990197046376837,True,True
VGG19,32, '1e-05',32,96.09718472811416,0.1109204542607509,96.54107473749228,0.0974345341343067,True,True
VGG19,32, '1e-05',33,95.93521018125725,0.114131840134012,96.7881408276714,0.0977764480162923,True,True
VGG19,32, '1e-05',34,96.05090628615504,0.1099993148956246,96.72637430512664,0.0979329739907281,True,True
VGG19,32, '1e-05',35,96.3208638642499,0.1065600709966727,96.72637430512664,0.0964279898862336,True,True
VGG19,32, '1e-05',36,96.40570767450828,0.1070049426821175,96.72637430512664,0.0923762092339422,True,True
VGG19,32, '1e-05',37,96.2205939066718,0.1055020931236482,96.7881408276714,0.0935298230992082,True,True
VGG19,32, '1e-05',38,96.5214037794061,0.1038884200749854,96.84990735021618,0.0948401011444409,True,True
VGG19,32, '1e-05',39,96.48283841110684,0.1014509496750456,96.91167387276096,0.0920560821370386,True,True
VGG19,32, '1e-05',40,96.59853451600463,0.0998561157365536,96.72637430512664,0.0960555190320912,True,True
VGG19,32, '1e-05',41,96.69880447358273,0.1012362093536247,96.72637430512664,0.0932131256250774,True,True
VGG19,32, '1e-05',42,96.52911685306594,0.0978127129564034,97.15873996294007,0.0862809318122362,True,True
VGG19,32, '1e-05',43,96.60624758966448,0.0972983937026942,96.84990735021618,0.0885558561650196,True,True
VGG19,32, '1e-05',44,96.55996914770536,0.0997751708821453,97.28227300802963,0.0851049452161818,True,True
VGG19,32, '1e-05',45,96.79907443116082,0.0954300152307624,96.72637430512664,0.0947617457188921,True,True
VGG19,32, '1e-05',46,96.7682221365214,0.0967745587511878,96.72637430512664,0.0923433378567079,True,True
VGG19,32, '1e-05',47,96.72965676822214,0.0949447326777328,97.22050648548486,0.0854271326816695,True,True
VGG19,32, '1e-05',48,96.82221365214038,0.0909063342862345,97.0969734403953,0.086872352551961,True,True
VGG19,32, '1e-05',49,96.7527959892017,0.0926315339105524,96.7881408276714,0.0877054720322656,True,True
VGG19,32, '1e-05',50,96.74508291554184,0.0901427937710538,97.22050648548486,0.0845166317817261,True,True
VGG19,32, '1e-05',1,41.98225993058234,1.3105019090210863,52.62507720815318,1.2327677093300164,True,True
